EngagementID,ContentID,ContentType,Likes,EngagementDate,CampaignID,ProductID,ViewsClicksCombined,ContentType_Clean,Views,Clicks,EngagementDate_Formatted
3779,23,newsletter,75,2023-02-18,17,16,1600-245,NEWSLETTER,1600,245,18.02.2023
3780,46,blog,327,2023-09-06,6,3,5124-1016,BLOG,5124,1016,06.09.2023
3781,20,video,0,2025-12-11,16,17,239-7,VIDEO,239,7,11.12.2025
3782,8,Video,151,2023-03-20,1,2,5093-938,VIDEO,5093,938,20.03.2023
3783,26,BLOG,66,2024-10-15,19,15,2269-382,BLOG,2269,382,15.10.2024
3784,26,Newsletter,70,2023-11-01,4,18,1275-360,NEWSLETTER,1275,360,01.11.2023
3785,43,newsletter,3,2025-03-24,17,12,990-97,NEWSLETTER,990,97,24.03.2025
3786,17,Blog,71,2023-02-17,3,19,1023-218,BLOG,1023,218,17.02.2023
3787,29,Blog,30,2023-07-21,9,19,302-80,BLOG,302,80,21.07.2023
3788,2,newsletter,5,2025-07-06,7,13,1368-87,NEWSLETTER,1368,87,06.07.2025
3789,37,Newsletter,133,2023-09-18,5,13,4066-473,NEWSLETTER,4066,473,18.09.2023
3790,21,newsletter,5,2025-04-12,9,19,1804-105,NEWSLETTER,1804,105,12.04.2025
3791,1,Blog,0,2025-07-08,1,11,462-16,BLOG,462,16,08.07.2025
3792,17,Socialmedia,1534,2023-02-25,7,3,7378-3370,SOCIAL MEDIA,7378,3370,25.02.2023
3793,49,Blog,0,2025-08-03,15,19,1210-33,BLOG,1210,33,03.08.2025
3794,30,video,12,2024-09-19,18,14,1906-90,VIDEO,1906,90,19.09.2024
3795,10,Socialmedia,0,2025-10-19,9,12,282-5,SOCIAL MEDIA,282,5,19.10.2025
3796,13,video,4,2024-03-13,13,20,141-30,VIDEO,141,30,13.03.2024
3797,18,Socialmedia,59,2023-12-14,16,8,4622-384,SOCIAL MEDIA,4622,384,14.12.2023
3798,2,video,13,2025-01-21,7,7,2892-325,VIDEO,2892,325,21.01.2025
3799,9,video,107,2023-11-14,12,1,2668-722,VIDEO,2668,722,14.11.2023
3800,13,Socialmedia,81,2024-06-15,4,4,1751-399,SOCIAL MEDIA,1751,399,15.06.2024
3801,7,video,2,2025-02-15,2,16,322-16,VIDEO,322,16,15.02.2025
3802,44,newsletter,30,2024-01-22,17,12,4549-431,NEWSLETTER,4549,431,22.01.2024
3803,3,Video,113,2023-03-29,3,11,1404-330,VIDEO,1404,330,29.03.2023
3804,3,blog,30,2024-08-31,3,12,1787-387,BLOG,1787,387,31.08.2024
3805,44,blog,0,2025-09-26,14,9,820-23,BLOG,820,23,26.09.2025
3806,1,Video,15,2025-01-22,19,8,2940-443,VIDEO,2940,443,22.01.2025
3807,31,Socialmedia,156,2024-08-31,18,16,4402-852,SOCIAL MEDIA,4402,852,31.08.2024
3808,40,Newsletter,1,2025-06-10,6,13,966-57,NEWSLETTER,966,57,10.06.2025
3809,44,VIDEO,0,2025-09-20,15,1,827-12,VIDEO,827,12,20.09.2025
3810,11,Socialmedia,30,2024-11-23,1,11,3380-395,SOCIAL MEDIA,3380,395,23.11.2024
3811,50,socialmedia,213,2023-06-06,1,16,3995-1317,SOCIAL MEDIA,3995,1317,06.06.2023
3812,18,socialmedia,1,2025-07-03,7,14,925-50,SOCIAL MEDIA,925,50,03.07.2025
3813,11,Video,0,2025-12-19,15,10,534-15,VIDEO,534,15,19.12.2025
3814,21,Newsletter,40,2024-04-25,18,3,3874-445,NEWSLETTER,3874,445,25.04.2024
3815,1,Video,50,2024-05-01,12,8,4762-564,VIDEO,4762,564,01.05.2024
3816,5,NEWSLETTER,0,2025-12-05,11,20,358-9,NEWSLETTER,358,9,05.12.2025
3817,24,newsletter,2,2025-05-23,5,16,628-35,NEWSLETTER,628,35,23.05.2025
3818,32,video,382,2023-03-03,5,1,2204-834,VIDEO,2204,834,03.03.2023
3819,26,BLOG,59,2024-03-09,19,17,1870-221,BLOG,1870,221,09.03.2024
3820,31,Newsletter,218,2023-03-21,2,6,4766-569,NEWSLETTER,4766,569,21.03.2023
3821,45,BLOG,11,2025-02-10,7,19,2603-99,BLOG,2603,99,10.02.2025
3822,31,BLOG,1136,2023-03-11,8,14,8249-3138,BLOG,8249,3138,11.03.2023
3823,10,Blog,4,2025-07-11,2,15,1152-61,BLOG,1152,61,11.07.2025
3824,46,Video,8,2023-05-01,20,8,99-29,VIDEO,99,29,01.05.2023
3825,27,Blog,2,2025-05-14,11,7,1509-108,BLOG,1509,108,14.05.2025
3826,7,Newsletter,16,2024-10-12,12,20,1926-116,NEWSLETTER,1926,116,12.10.2024
3827,46,video,97,2023-11-10,17,20,3662-889,VIDEO,3662,889,10.11.2023
3828,33,VIDEO,188,2023-11-06,13,3,4766-528,VIDEO,4766,528,06.11.2023
3829,15,Socialmedia,19,2023-10-15,5,2,1118-150,SOCIAL MEDIA,1118,150,15.10.2023
3830,42,Blog,231,2023-02-13,7,1,2489-518,BLOG,2489,518,13.02.2023
3831,43,SOCIALMEDIA,5,2025-05-21,18,10,1618-151,SOCIAL MEDIA,1618,151,21.05.2025
3832,43,Socialmedia,6,2025-03-15,16,12,1053-93,SOCIAL MEDIA,1053,93,15.03.2025
3833,4,socialmedia,3,2025-05-10,5,2,1300-38,SOCIAL MEDIA,1300,38,10.05.2025
3834,25,SOCIALMEDIA,11,2025-01-07,14,11,1335-123,SOCIAL MEDIA,1335,123,07.01.2025
3835,10,blog,0,2025-12-12,20,3,126-5,BLOG,126,5,12.12.2025
3836,7,blog,1,2025-06-20,12,17,517-16,BLOG,517,16,20.06.2025
3837,14,Newsletter,75,2023-12-14,19,18,5607-388,NEWSLETTER,5607,388,14.12.2023
3838,20,Socialmedia,9,2023-10-12,12,9,567-50,SOCIAL MEDIA,567,50,12.10.2023
3839,48,Blog,454,2023-07-11,20,8,7522-3061,BLOG,7522,3061,11.07.2023
3840,48,Newsletter,1,2025-07-31,12,18,875-50,NEWSLETTER,875,50,31.07.2025
3841,8,video,38,2024-03-13,12,4,2442-184,VIDEO,2442,184,13.03.2024
3842,4,SOCIALMEDIA,0,2025-09-18,11,4,120-1,SOCIAL MEDIA,120,1,18.09.2025
3843,27,Blog,61,2024-04-26,11,3,5442-418,BLOG,5442,418,26.04.2024
3844,1,Newsletter,125,2024-08-09,7,15,3807-731,NEWSLETTER,3807,731,09.08.2024
3845,4,blog,2,2025-05-19,4,9,395-38,BLOG,395,38,19.05.2025
3846,5,blog,17,2024-12-20,6,4,1728-246,BLOG,1728,246,20.12.2024
3847,17,Newsletter,0,2025-04-15,12,7,296-10,NEWSLETTER,296,10,15.04.2025
3848,16,BLOG,4,2025-05-01,5,19,1781-51,BLOG,1781,51,01.05.2025
3849,11,Blog,165,2023-11-16,17,11,3402-910,BLOG,3402,910,16.11.2023
3850,7,socialmedia,5,2025-06-05,20,15,1577-66,SOCIAL MEDIA,1577,66,05.06.2025
3851,21,VIDEO,69,2023-07-23,14,6,2908-393,VIDEO,2908,393,23.07.2023
3852,31,Blog,21,2024-11-17,16,16,3435-353,BLOG,3435,353,17.11.2024
3853,37,Video,388,2024-01-28,16,19,5909-1572,VIDEO,5909,1572,28.01.2024
3854,1,Blog,62,2024-03-30,11,10,4228-267,BLOG,4228,267,30.03.2024
3855,10,Blog,169,2023-05-24,17,9,1523-403,BLOG,1523,403,24.05.2023
3856,15,Blog,252,2023-01-22,19,12,9550-1176,BLOG,9550,1176,22.01.2023
3857,15,Socialmedia,36,2024-02-01,8,16,2314-433,SOCIAL MEDIA,2314,433,01.02.2024
3858,39,video,8,2025-02-21,13,10,1679-162,VIDEO,1679,162,21.02.2025
3859,50,VIDEO,28,2024-05-09,10,20,1230-295,VIDEO,1230,295,09.05.2024
3860,37,blog,17,2024-04-02,10,4,539-68,BLOG,539,68,02.04.2024
3861,16,VIDEO,180,2023-07-30,8,8,2063-542,VIDEO,2063,542,30.07.2023
3862,47,Video,2,2025-04-20,7,7,1266-32,VIDEO,1266,32,20.04.2025
3863,8,Newsletter,0,2025-12-12,12,11,296-4,NEWSLETTER,296,4,12.12.2025
3864,42,Video,17,2023-12-30,17,19,1933-185,VIDEO,1933,185,30.12.2023
3865,18,VIDEO,16,2025-02-01,10,6,2349-345,VIDEO,2349,345,01.02.2025
3866,31,video,8,2024-06-15,7,14,1891-107,VIDEO,1891,107,15.06.2024
3867,38,Newsletter,194,2024-01-02,14,12,4860-1560,NEWSLETTER,4860,1560,02.01.2024
3868,30,BLOG,7,2023-03-29,15,8,154-59,BLOG,154,59,29.03.2023
3869,10,socialmedia,110,2023-12-01,1,10,4724-578,SOCIAL MEDIA,4724,578,01.12.2023
3870,4,Blog,132,2024-02-21,1,20,4000-1127,BLOG,4000,1127,21.02.2024
3871,11,Video,3,2025-05-10,15,15,1446-50,VIDEO,1446,50,10.05.2025
3872,3,video,1,2025-10-22,3,19,580-22,VIDEO,580,22,22.10.2025
3873,3,newsletter,75,2024-06-02,10,19,3542-565,NEWSLETTER,3542,565,02.06.2024
3874,43,Video,4,2025-05-06,10,5,776-42,VIDEO,776,42,06.05.2025
3875,7,BLOG,0,2025-09-12,18,8,54-2,BLOG,54,2,12.09.2025
3876,36,video,501,2023-09-22,19,9,5008-1822,VIDEO,5008,1822,22.09.2023
3877,13,Newsletter,8,2024-11-11,2,19,2813-167,NEWSLETTER,2813,167,11.11.2024
3878,40,Video,93,2024-09-22,1,15,3520-742,VIDEO,3520,742,22.09.2024
3879,14,VIDEO,0,2025-10-23,14,7,19-0,VIDEO,19,0,23.10.2025
3880,36,blog,4,2024-11-24,7,8,382-47,BLOG,382,47,24.11.2024
3881,4,Socialmedia,27,2023-06-25,11,13,636-239,SOCIAL MEDIA,636,239,25.06.2023
3882,14,newsletter,73,2024-04-02,2,19,3343-620,NEWSLETTER,3343,620,02.04.2024
3883,38,Socialmedia,0,2025-03-20,1,18,156-7,SOCIAL MEDIA,156,7,20.03.2025
3884,11,Blog,133,2024-05-01,7,17,3790-535,BLOG,3790,535,01.05.2024
3885,9,Video,18,2024-12-13,14,17,1289-154,VIDEO,1289,154,13.12.2024
3886,46,video,34,2023-02-02,17,13,187-79,VIDEO,187,79,02.02.2023
3887,33,Newsletter,203,2024-02-16,3,6,4461-823,NEWSLETTER,4461,823,16.02.2024
3888,47,Video,171,2023-07-07,18,4,7819-857,VIDEO,7819,857,07.07.2023
3889,29,SOCIALMEDIA,11,2025-03-15,15,11,1760-87,SOCIAL MEDIA,1760,87,15.03.2025
3890,4,Newsletter,11,2025-02-22,12,8,1971-88,NEWSLETTER,1971,88,22.02.2025
3891,9,newsletter,6,2024-12-12,6,4,955-69,NEWSLETTER,955,69,12.12.2024
3892,36,Newsletter,4,2025-05-21,15,1,1415-48,NEWSLETTER,1415,48,21.05.2025
3893,32,VIDEO,1,2025-10-07,10,1,655-31,VIDEO,655,31,07.10.2025
3894,19,BLOG,40,2023-08-13,11,15,753-197,BLOG,753,197,13.08.2023
3895,32,NEWSLETTER,0,2025-12-23,17,7,639-7,NEWSLETTER,639,7,23.12.2025
3896,7,blog,0,2025-12-08,2,20,932-23,BLOG,932,23,08.12.2025
3897,41,blog,103,2024-01-07,1,14,5531-377,BLOG,5531,377,07.01.2024
3898,46,socialmedia,62,2024-03-18,15,19,5101-1019,SOCIAL MEDIA,5101,1019,18.03.2024
3899,13,BLOG,9,2024-07-11,16,1,432-57,BLOG,432,57,11.07.2024
3900,44,Socialmedia,55,2024-07-13,14,15,1892-247,SOCIAL MEDIA,1892,247,13.07.2024
3901,26,Blog,2,2025-07-24,14,4,666-42,BLOG,666,42,24.07.2025
3902,3,Newsletter,1,2025-12-05,11,9,717-31,NEWSLETTER,717,31,05.12.2025
3903,43,Newsletter,261,2023-12-26,10,3,4350-983,NEWSLETTER,4350,983,26.12.2023
3904,17,Video,74,2024-01-18,10,5,4571-943,VIDEO,4571,943,18.01.2024
3905,38,NEWSLETTER,36,2024-09-22,9,6,2805-179,NEWSLETTER,2805,179,22.09.2024
3906,26,SOCIALMEDIA,20,2024-11-07,17,14,2059-135,SOCIAL MEDIA,2059,135,07.11.2024
3907,32,VIDEO,25,2024-11-26,10,14,934-153,VIDEO,934,153,26.11.2024
3908,11,NEWSLETTER,117,2023-09-12,15,10,5012-478,NEWSLETTER,5012,478,12.09.2023
3909,39,SOCIALMEDIA,49,2024-07-09,19,9,2066-263,SOCIAL MEDIA,2066,263,09.07.2024
3910,36,Blog,33,2024-08-23,18,1,2975-514,BLOG,2975,514,23.08.2024
3911,26,VIDEO,907,2023-03-27,8,5,8912-2066,VIDEO,8912,2066,27.03.2023
3912,25,Blog,106,2023-11-27,13,15,2917-519,BLOG,2917,519,27.11.2023
3913,1,Blog,79,2024-09-05,15,1,3432-365,BLOG,3432,365,05.09.2024
3914,5,socialmedia,798,2023-06-28,6,7,7091-2316,SOCIAL MEDIA,7091,2316,28.06.2023
3915,13,BLOG,406,2023-10-09,20,9,4840-1434,BLOG,4840,1434,09.10.2023
3916,29,SOCIALMEDIA,21,2024-07-27,4,5,3906-252,SOCIAL MEDIA,3906,252,27.07.2024
3917,15,video,60,2024-11-06,14,9,3672-621,VIDEO,3672,621,06.11.2024
3918,49,Blog,60,2024-05-05,12,7,2894-775,BLOG,2894,775,05.05.2024
3919,36,socialmedia,8,2024-12-14,13,16,926-51,SOCIAL MEDIA,926,51,14.12.2024
3920,20,blog,8,2025-02-14,12,18,2227-128,BLOG,2227,128,14.02.2025
3921,35,Video,334,2023-04-15,5,2,6573-1873,VIDEO,6573,1873,15.04.2023
3922,10,BLOG,0,2025-03-12,12,13,32-2,BLOG,32,2,12.03.2025
3923,2,socialmedia,864,2023-05-25,8,5,7771-3289,SOCIAL MEDIA,7771,3289,25.05.2023
3924,23,socialmedia,729,2023-02-27,5,1,6712-1584,SOCIAL MEDIA,6712,1584,27.02.2023
3925,15,Newsletter,376,2023-06-18,5,10,5064-1825,NEWSLETTER,5064,1825,18.06.2023
3926,48,Blog,57,2024-08-23,13,14,2119-298,BLOG,2119,298,23.08.2024
3927,48,SOCIALMEDIA,0,2025-06-13,7,5,341-9,SOCIAL MEDIA,341,9,13.06.2025
3928,25,newsletter,0,2025-09-10,17,20,158-6,NEWSLETTER,158,6,10.09.2025
3929,24,BLOG,44,2023-11-21,18,7,1544-175,BLOG,1544,175,21.11.2023
3930,12,SOCIALMEDIA,286,2023-11-28,19,13,5835-1447,SOCIAL MEDIA,5835,1447,28.11.2023
3931,4,socialmedia,79,2023-11-25,1,9,5927-1117,SOCIAL MEDIA,5927,1117,25.11.2023
3932,3,socialmedia,39,2024-09-02,4,4,1362-247,SOCIAL MEDIA,1362,247,02.09.2024
3933,24,BLOG,22,2024-05-31,4,18,3594-265,BLOG,3594,265,31.05.2024
3934,13,socialmedia,0,2025-12-13,19,1,112-1,SOCIAL MEDIA,112,1,13.12.2025
3935,4,Socialmedia,4,2025-02-03,18,12,1346-97,SOCIAL MEDIA,1346,97,03.02.2025
3936,40,Video,72,2024-01-14,20,1,1445-452,VIDEO,1445,452,14.01.2024
3937,42,Blog,734,2023-04-11,10,15,8347-2336,BLOG,8347,2336,11.04.2023
3938,38,Socialmedia,69,2024-03-20,13,3,1510-320,SOCIAL MEDIA,1510,320,20.03.2024
3939,2,blog,428,2023-04-20,8,9,5730-1800,BLOG,5730,1800,20.04.2023
3940,37,Newsletter,96,2023-09-19,12,1,1082-323,NEWSLETTER,1082,323,19.09.2023
3941,22,Socialmedia,152,2023-07-11,3,2,2375-690,SOCIAL MEDIA,2375,690,11.07.2023
3942,2,newsletter,127,2023-06-23,12,3,1043-332,NEWSLETTER,1043,332,23.06.2023
3943,31,socialmedia,24,2024-12-23,3,7,2622-185,SOCIAL MEDIA,2622,185,23.12.2024
3944,40,Newsletter,496,2023-01-12,2,13,3487-1251,NEWSLETTER,3487,1251,12.01.2023
3945,38,blog,1,2025-09-03,16,13,664-25,BLOG,664,25,03.09.2025
3946,23,newsletter,0,2025-11-01,5,15,462-22,NEWSLETTER,462,22,01.11.2025
3947,37,Blog,8,2025-03-17,20,15,1259-161,BLOG,1259,161,17.03.2025
3948,5,Socialmedia,0,2025-07-29,13,7,158-3,SOCIAL MEDIA,158,3,29.07.2025
3949,28,newsletter,1055,2023-03-22,16,20,6960-2355,NEWSLETTER,6960,2355,22.03.2023
3950,37,Socialmedia,2,2025-07-30,8,16,1205-54,SOCIAL MEDIA,1205,54,30.07.2025
3951,35,Blog,287,2023-04-25,13,13,3395-1021,BLOG,3395,1021,25.04.2023
3952,19,VIDEO,217,2023-07-13,13,10,6956-588,VIDEO,6956,588,13.07.2023
3953,48,BLOG,18,2025-04-07,6,17,2384-236,BLOG,2384,236,07.04.2025
3954,37,Socialmedia,0,2025-07-31,4,10,809-49,SOCIAL MEDIA,809,49,31.07.2025
3955,41,NEWSLETTER,165,2023-01-09,14,13,7822-947,NEWSLETTER,7822,947,09.01.2023
3956,28,Newsletter,115,2023-04-13,10,2,2183-437,NEWSLETTER,2183,437,13.04.2023
3957,48,Socialmedia,27,2025-01-03,2,2,2555-261,SOCIAL MEDIA,2555,261,03.01.2025
3958,3,socialmedia,23,2024-03-25,18,19,1477-110,SOCIAL MEDIA,1477,110,25.03.2024
3959,1,Socialmedia,19,2024-10-02,19,19,2465-311,SOCIAL MEDIA,2465,311,02.10.2024
3960,20,Blog,83,2023-12-25,20,3,2719-416,BLOG,2719,416,25.12.2023
3961,19,blog,3,2025-05-30,15,20,1665-57,BLOG,1665,57,30.05.2025
3962,37,Blog,370,2023-11-02,6,7,6234-1049,BLOG,6234,1049,02.11.2023
3963,45,Newsletter,0,2025-06-17,2,3,317-7,NEWSLETTER,317,7,17.06.2025
3964,38,BLOG,0,2025-09-30,8,20,960-39,BLOG,960,39,30.09.2025
3965,26,Newsletter,200,2023-01-16,7,11,2114-953,NEWSLETTER,2114,953,16.01.2023
3966,20,newsletter,251,2023-08-28,18,4,1923-751,NEWSLETTER,1923,751,28.08.2023
3967,2,socialmedia,23,2024-08-24,17,15,3242-442,SOCIAL MEDIA,3242,442,24.08.2024
3968,7,Video,27,2024-04-29,16,11,5010-481,VIDEO,5010,481,29.04.2024
3969,28,SOCIALMEDIA,0,2025-07-30,2,2,263-10,SOCIAL MEDIA,263,10,30.07.2025
3970,35,Video,10,2025-03-11,20,20,2537-242,VIDEO,2537,242,11.03.2025
3971,36,NEWSLETTER,221,2024-07-21,20,5,4603-925,NEWSLETTER,4603,925,21.07.2024
3972,1,Video,128,2024-03-25,15,4,5674-1262,VIDEO,5674,1262,25.03.2024
3973,9,newsletter,278,2023-09-18,7,1,4734-1221,NEWSLETTER,4734,1221,18.09.2023
3974,16,SOCIALMEDIA,681,2023-04-17,9,14,8001-1521,SOCIAL MEDIA,8001,1521,17.04.2023
3975,8,SOCIALMEDIA,318,2023-01-22,9,14,7982-1869,SOCIAL MEDIA,7982,1869,22.01.2023
3976,6,newsletter,29,2024-03-07,13,11,2079-211,NEWSLETTER,2079,211,07.03.2024
3977,50,socialmedia,159,2023-01-01,8,2,1039-351,SOCIAL MEDIA,1039,351,01.01.2023
3978,49,Blog,0,2025-08-10,13,20,369-16,BLOG,369,16,10.08.2025
3979,7,Newsletter,0,2025-10-24,9,7,928-38,NEWSLETTER,928,38,24.10.2025
3980,46,NEWSLETTER,153,2024-07-07,4,18,4720-929,NEWSLETTER,4720,929,07.07.2024
3981,40,BLOG,61,2024-05-13,20,10,4193-252,BLOG,4193,252,13.05.2024
3982,14,socialmedia,2,2024-11-27,11,19,712-50,SOCIAL MEDIA,712,50,27.11.2024
3983,21,socialmedia,0,2025-11-13,19,7,559-11,SOCIAL MEDIA,559,11,13.11.2025
3984,32,Newsletter,30,2024-09-30,10,15,3489-150,NEWSLETTER,3489,150,30.09.2024
3985,31,SOCIALMEDIA,22,2023-12-08,3,6,545-117,SOCIAL MEDIA,545,117,08.12.2023
3986,23,NEWSLETTER,195,2023-09-18,17,3,5097-848,NEWSLETTER,5097,848,18.09.2023
3987,5,Video,72,2024-03-08,5,1,2654-632,VIDEO,2654,632,08.03.2024
3988,15,BLOG,4,2024-12-24,8,6,556-44,BLOG,556,44,24.12.2024
3989,43,Video,167,2024-06-25,2,20,4209-871,VIDEO,4209,871,25.06.2024
3990,4,Video,140,2023-08-27,16,15,6333-689,VIDEO,6333,689,27.08.2023
3991,28,Socialmedia,2,2024-03-28,4,10,270-25,SOCIAL MEDIA,270,25,28.03.2024
3992,3,Video,14,2024-12-10,6,12,2089-273,VIDEO,2089,273,10.12.2024
3993,1,video,402,2023-04-22,13,20,5726-1389,VIDEO,5726,1389,22.04.2023
3994,40,VIDEO,38,2024-07-09,8,6,3204-286,VIDEO,3204,286,09.07.2024
3995,4,Newsletter,1,2025-03-27,14,4,278-25,NEWSLETTER,278,25,27.03.2025
3996,5,blog,45,2024-12-02,4,11,2440-259,BLOG,2440,259,02.12.2024
3997,33,socialmedia,21,2024-04-02,17,3,711-120,SOCIAL MEDIA,711,120,02.04.2024
3998,8,Blog,215,2023-03-18,4,20,6956-2262,BLOG,6956,2262,18.03.2023
3999,31,Socialmedia,3,2025-01-16,9,7,1807-66,SOCIAL MEDIA,1807,66,16.01.2025
4000,24,Video,271,2023-10-24,19,4,5455-794,VIDEO,5455,794,24.10.2023
4001,33,blog,84,2023-11-24,4,10,2726-269,BLOG,2726,269,24.11.2023
4002,18,video,46,2024-09-05,12,6,3557-689,VIDEO,3557,689,05.09.2024
4003,24,Socialmedia,4,2023-08-19,13,18,196-58,SOCIAL MEDIA,196,58,19.08.2023
4004,4,Blog,412,2023-07-12,9,2,7793-1064,BLOG,7793,1064,12.07.2023
4005,36,VIDEO,2,2025-07-07,8,16,1561-37,VIDEO,1561,37,07.07.2025
4006,9,Video,231,2023-09-01,9,6,4247-995,VIDEO,4247,995,01.09.2023
4007,43,Blog,32,2024-08-12,5,7,3565-301,BLOG,3565,301,12.08.2024
4008,36,Video,833,2023-03-15,18,3,5393-2008,VIDEO,5393,2008,15.03.2023
4009,7,NEWSLETTER,103,2023-10-13,20,10,3898-857,NEWSLETTER,3898,857,13.10.2023
4010,7,BLOG,652,2023-04-19,15,10,7491-1554,BLOG,7491,1554,19.04.2023
4011,50,socialmedia,3,2024-12-31,18,5,838-54,SOCIAL MEDIA,838,54,31.12.2024
4012,46,Video,23,2024-05-18,13,7,1422-169,VIDEO,1422,169,18.05.2024
4013,19,BLOG,80,2023-09-09,19,5,7496-649,BLOG,7496,649,09.09.2023
4014,44,Blog,146,2024-06-21,15,11,4918-1047,BLOG,4918,1047,21.06.2024
4015,30,Video,10,2023-12-15,18,11,1605-121,VIDEO,1605,121,15.12.2023
4016,11,socialmedia,0,2025-11-09,6,9,139-2,SOCIAL MEDIA,139,2,09.11.2025
4017,39,VIDEO,1,2024-09-04,6,15,124-8,VIDEO,124,8,04.09.2024
4018,9,VIDEO,273,2023-09-08,19,8,4001-1037,VIDEO,4001,1037,08.09.2023
4019,31,blog,18,2024-10-14,1,6,3955-165,BLOG,3955,165,14.10.2024
4020,47,Blog,0,2025-03-19,11,2,71-2,BLOG,71,2,19.03.2025
4021,10,SOCIALMEDIA,1,2025-07-26,5,16,456-28,SOCIAL MEDIA,456,28,26.07.2025
4022,37,Socialmedia,107,2023-12-07,8,5,3595-368,SOCIAL MEDIA,3595,368,07.12.2023
4023,14,Newsletter,7,2024-03-26,15,12,328-27,NEWSLETTER,328,27,26.03.2024
4024,17,Blog,0,2025-08-30,2,16,134-1,BLOG,134,1,30.08.2025
4025,27,newsletter,0,2025-10-11,12,8,263-3,NEWSLETTER,263,3,11.10.2025
4026,17,Newsletter,86,2023-08-29,11,2,6666-920,NEWSLETTER,6666,920,29.08.2023
4027,31,Video,146,2024-01-20,17,15,5065-728,VIDEO,5065,728,20.01.2024
4028,48,blog,0,2025-12-23,19,2,236-6,BLOG,236,6,23.12.2025
4029,32,video,289,2023-01-21,3,2,2223-658,VIDEO,2223,658,21.01.2023
4030,7,Blog,47,2024-04-10,12,17,2664-413,BLOG,2664,413,10.04.2024
4031,16,socialmedia,0,2025-12-29,6,14,699-23,SOCIAL MEDIA,699,23,29.12.2025
4032,38,socialmedia,199,2023-02-08,6,1,3907-1506,SOCIAL MEDIA,3907,1506,08.02.2023
4033,44,NEWSLETTER,113,2024-05-03,15,2,2674-448,NEWSLETTER,2674,448,03.05.2024
4034,36,Video,0,2025-11-20,16,6,172-6,VIDEO,172,6,20.11.2025
4035,4,socialmedia,537,2023-10-13,4,5,6054-1521,SOCIAL MEDIA,6054,1521,13.10.2023
4036,2,Blog,1,2025-05-05,6,16,535-45,BLOG,535,45,05.05.2025
4037,49,Socialmedia,35,2024-10-10,9,3,4031-495,SOCIAL MEDIA,4031,495,10.10.2024
4038,19,Blog,10,2024-09-28,20,5,448-64,BLOG,448,64,28.09.2024
4039,23,Video,0,2025-09-27,15,1,257-3,VIDEO,257,3,27.09.2025
4040,45,Video,0,2025-09-28,11,20,171-2,VIDEO,171,2,28.09.2025
4041,3,Blog,38,2025-02-12,13,2,2219-273,BLOG,2219,273,12.02.2025
4042,45,socialmedia,84,2024-06-13,6,12,3202-515,SOCIAL MEDIA,3202,515,13.06.2024
4043,21,blog,312,2023-08-18,6,8,6186-1110,BLOG,6186,1110,18.08.2023
4044,24,socialmedia,680,2023-01-04,7,5,4354-1376,SOCIAL MEDIA,4354,1376,04.01.2023
4045,12,Socialmedia,320,2023-04-27,13,6,6864-1273,SOCIAL MEDIA,6864,1273,27.04.2023
4046,39,blog,11,2025-01-31,12,14,2232-215,BLOG,2232,215,31.01.2025
4047,14,newsletter,3,2025-08-13,20,19,1205-53,NEWSLETTER,1205,53,13.08.2025
4048,21,newsletter,121,2024-05-23,3,14,3156-529,NEWSLETTER,3156,529,23.05.2024
4049,41,newsletter,0,2025-12-22,7,4,909-22,NEWSLETTER,909,22,22.12.2025
4050,22,Socialmedia,1,2025-08-24,16,9,1075-59,SOCIAL MEDIA,1075,59,24.08.2025
4051,3,video,38,2024-06-30,13,20,2366-453,VIDEO,2366,453,30.06.2024
4052,9,SOCIALMEDIA,142,2023-05-11,19,6,4559-1311,SOCIAL MEDIA,4559,1311,11.05.2023
4053,32,Newsletter,179,2024-01-30,2,9,5376-1370,NEWSLETTER,5376,1370,30.01.2024
4054,10,Socialmedia,0,2025-09-08,6,17,148-4,SOCIAL MEDIA,148,4,08.09.2025
4055,42,Video,0,2025-05-18,11,19,48-1,VIDEO,48,1,18.05.2025
4056,25,SOCIALMEDIA,6,2023-10-13,7,13,739-69,SOCIAL MEDIA,739,69,13.10.2023
4057,36,Newsletter,0,2025-05-21,9,16,171-7,NEWSLETTER,171,7,21.05.2025
4058,40,blog,1212,2023-01-01,15,10,9429-3475,BLOG,9429,3475,01.01.2023
4059,41,Newsletter,11,2023-11-15,1,20,620-56,NEWSLETTER,620,56,15.11.2023
4060,36,blog,395,2023-04-06,20,12,5788-1008,BLOG,5788,1008,06.04.2023
4061,4,Socialmedia,4,2025-04-30,8,9,1729-64,SOCIAL MEDIA,1729,64,30.04.2025
4062,22,SOCIALMEDIA,43,2024-11-05,10,2,3666-546,SOCIAL MEDIA,3666,546,05.11.2024
4063,45,Video,25,2023-11-16,12,6,1239-104,VIDEO,1239,104,16.11.2023
4064,36,Blog,2,2025-08-08,5,7,1150-66,BLOG,1150,66,08.08.2025
4065,6,Socialmedia,0,2025-12-08,6,16,506-9,SOCIAL MEDIA,506,9,08.12.2025
4066,47,Socialmedia,0,2025-09-28,7,11,328-3,SOCIAL MEDIA,328,3,28.09.2025
4067,23,SOCIALMEDIA,0,2025-11-09,6,15,89-2,SOCIAL MEDIA,89,2,09.11.2025
4068,30,Video,32,2024-02-27,13,7,824-177,VIDEO,824,177,27.02.2024
