JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
3435,84,12,2025-06-04,CHECKOUT,Drop-off,159.33333333333334
2322,84,13,2024-11-10,HOMEPAGE,Click,145.0
2213,84,14,2023-07-29,CHECKOUT,Drop-off,159.5
3050,84,14,2025-09-10,PRODUCTPAGE,View,206.0
3165,84,14,2025-09-27,HOMEPAGE,View,80.0
992,84,15,2024-01-27,PRODUCTPAGE,View,49.0
2887,84,15,2024-10-29,PRODUCTPAGE,View,176.0
3924,84,16,2023-05-08,CHECKOUT,Drop-off,130.0
548,84,17,2023-04-09,HOMEPAGE,View,254.0
2312,84,17,2025-06-09,PRODUCTPAGE,View,279.0
1319,84,17,2025-10-12,HOMEPAGE,View,112.0
940,84,18,2023-01-21,HOMEPAGE,View,286.0
1128,84,18,2024-01-06,CHECKOUT,Purchase,18.0
1390,84,18,2024-03-04,HOMEPAGE,View,119.0
578,84,18,2025-04-17,CHECKOUT,Purchase,109.0
3905,84,19,2025-07-29,PRODUCTPAGE,Click,133.0
2577,84,20,2024-04-22,CHECKOUT,Drop-off,126.0
1118,84,20,2024-07-16,PRODUCTPAGE,Click,175.0
2634,84,20,2025-01-31,PRODUCTPAGE,Click,251.0
2078,84,20,2025-06-15,HOMEPAGE,Click,56.0
1704,85,1,2023-02-23,PRODUCTPAGE,View,220.0
1167,85,1,2025-03-10,HOMEPAGE,View,13.0
880,85,2,2023-05-18,HOMEPAGE,Click,93.0
3309,85,2,2023-05-27,HOMEPAGE,View,31.0
1628,85,2,2024-01-05,CHECKOUT,Drop-off,
2042,85,2,2024-06-17,HOMEPAGE,Click,211.0
3681,85,2,2024-11-24,HOMEPAGE,View,87.0
2298,85,2,2024-11-26,HOMEPAGE,View,179.0
3299,85,2,2025-01-29,HOMEPAGE,View,169.0
523,85,2,2025-10-08,HOMEPAGE,Click,240.0
3796,85,2,2025-10-25,PRODUCTPAGE,View,200.0
3090,85,3,2023-12-19,CHECKOUT,Drop-off,172.0
2731,85,3,2024-10-20,HOMEPAGE,Click,177.0
313,85,5,2023-10-07,PRODUCTPAGE,View,140.0
2679,85,5,2024-03-27,HOMEPAGE,View,111.0
152,85,5,2024-07-02,CHECKOUT,Drop-off,208.4
2744,85,6,2023-06-12,PRODUCTPAGE,View,54.0
3916,85,6,2023-10-14,PRODUCTPAGE,View,46.0
3911,85,6,2024-07-16,HOMEPAGE,View,123.0
1490,85,8,2023-05-23,HOMEPAGE,View,279.0
2503,85,8,2023-07-09,CHECKOUT,Drop-off,179.25
2884,85,9,2023-04-26,PRODUCTPAGE,Click,78.0
3514,85,9,2024-03-04,PRODUCTPAGE,Click,282.0
3336,85,9,2025-09-04,PRODUCTPAGE,Click,251.0
797,85,10,2023-10-31,CHECKOUT,Drop-off,120.75
3249,85,10,2024-06-02,PRODUCTPAGE,View,233.0
2626,85,10,2025-05-04,HOMEPAGE,View,266.0
910,85,11,2023-09-26,PRODUCTPAGE,View,33.0
307,85,11,2025-02-16,PRODUCTPAGE,Click,209.0
2754,85,11,2025-09-23,HOMEPAGE,View,136.0
3112,85,13,2023-04-26,PRODUCTPAGE,View,237.0
2318,85,13,2024-12-08,PRODUCTPAGE,View,108.0
1455,85,14,2024-10-22,PRODUCTPAGE,View,29.0
1991,85,15,2023-01-20,HOMEPAGE,View,74.0
3703,85,15,2023-09-19,PRODUCTPAGE,Click,72.0
3252,85,16,2024-04-18,CHECKOUT,Drop-off,114.0
3622,85,17,2023-10-22,PRODUCTPAGE,View,21.0
2328,85,17,2024-12-27,PRODUCTPAGE,View,283.0
1145,85,17,2025-10-19,HOMEPAGE,View,236.0
3450,85,17,2025-12-08,CHECKOUT,Drop-off,218.0
1995,85,18,2023-08-03,HOMEPAGE,View,239.0
2089,85,18,2023-11-20,PRODUCTPAGE,View,214.0
2400,85,18,2024-04-26,PRODUCTPAGE,View,135.0
2641,85,18,2024-12-15,PRODUCTPAGE,View,61.0
872,85,19,2024-11-05,PRODUCTPAGE,Click,61.0
154,85,20,2023-08-04,HOMEPAGE,View,22.0
2902,86,1,2024-04-07,HOMEPAGE,View,45.0
2507,86,1,2025-05-19,HOMEPAGE,View,153.0
146,86,1,2025-12-07,HOMEPAGE,View,208.0
2653,86,2,2023-06-08,PRODUCTPAGE,Click,247.0
2539,86,2,2024-05-08,CHECKOUT,Purchase,197.0
2654,86,4,2023-07-30,PRODUCTPAGE,Click,146.0
452,86,4,2024-10-07,CHECKOUT,Drop-off,195.4
861,86,4,2024-12-18,HOMEPAGE,View,200.0
1365,86,4,2024-12-30,PRODUCTPAGE,View,123.0
2756,86,5,2023-12-22,PRODUCTPAGE,View,25.0
121,86,5,2025-10-17,HOMEPAGE,Click,33.0
3716,86,6,2023-04-20,PRODUCTPAGE,View,129.0
3406,86,6,2024-09-27,PRODUCTPAGE,View,296.0
2498,86,7,2023-09-18,PRODUCTPAGE,View,264.0
3398,86,7,2024-05-26,HOMEPAGE,View,60.0
2775,86,8,2024-07-18,HOMEPAGE,View,194.0
3737,86,8,2025-09-06,PRODUCTPAGE,View,35.0
1399,86,9,2024-05-01,PRODUCTPAGE,Click,219.0
3629,86,10,2024-03-01,CHECKOUT,Drop-off,205.0
377,86,10,2025-06-25,PRODUCTPAGE,View,99.0
3516,86,11,2025-11-12,PRODUCTPAGE,View,225.0
1261,86,11,2025-12-26,PRODUCTPAGE,View,244.0
3152,86,12,2025-09-06,HOMEPAGE,Click,82.0
680,86,13,2023-10-03,CHECKOUT,Drop-off,225.5
1003,86,13,2024-03-28,HOMEPAGE,Click,64.0
3374,86,13,2024-07-17,CHECKOUT,Drop-off,68.33333333333333
3932,86,14,2023-11-02,PRODUCTPAGE,View,113.0
3465,86,15,2023-05-16,PRODUCTPAGE,View,189.0
1524,86,16,2025-08-29,PRODUCTPAGE,View,39.0
3794,86,17,2023-02-14,HOMEPAGE,View,254.0
749,86,17,2023-06-18,CHECKOUT,Drop-off,83.25
3652,86,17,2024-04-10,CHECKOUT,Drop-off,188.5
483,86,17,2024-10-02,HOMEPAGE,View,153.0
398,86,17,2025-03-04,HOMEPAGE,View,290.0
147,86,18,2023-04-21,HOMEPAGE,View,294.0
3578,86,18,2024-02-15,HOMEPAGE,View,208.0
714,86,18,2024-04-23,PRODUCTPAGE,View,183.0
3195,86,19,2024-08-05,PRODUCTPAGE,View,167.0
64,86,20,2023-07-03,PRODUCTPAGE,View,77.0
401,86,20,2025-04-04,PRODUCTPAGE,View,203.0
1767,87,1,2023-08-22,HOMEPAGE,View,137.0
835,87,1,2024-09-30,PRODUCTPAGE,View,84.0
273,87,1,2025-03-22,CHECKOUT,Drop-off,203.0
635,87,1,2025-04-16,CHECKOUT,Purchase,93.0
1403,87,2,2024-02-13,HOMEPAGE,View,254.0
1882,87,2,2024-02-16,HOMEPAGE,View,196.0
3371,87,2,2024-03-13,HOMEPAGE,Click,70.0
1178,87,2,2025-07-09,PRODUCTPAGE,View,219.0
2287,87,3,2023-02-18,HOMEPAGE,View,120.0
1257,87,3,2025-02-06,CHECKOUT,Purchase,73.0
755,87,4,2023-07-15,PRODUCTPAGE,View,111.0
1805,87,4,2024-02-07,PRODUCTPAGE,View,208.0
715,87,4,2025-07-03,HOMEPAGE,View,69.0
937,87,4,2025-08-24,HOMEPAGE,Click,61.0
1765,87,5,2023-04-01,PRODUCTPAGE,View,283.0
1618,87,5,2023-11-02,PRODUCTPAGE,View,137.0
889,87,5,2024-09-13,HOMEPAGE,View,27.0
2394,87,5,2025-09-30,PRODUCTPAGE,Click,273.0
711,87,6,2023-07-11,PRODUCTPAGE,View,108.0
1414,87,6,2024-06-29,CHECKOUT,Drop-off,221.33333333333334
422,87,6,2024-10-04,HOMEPAGE,View,263.0
927,87,6,2025-07-12,HOMEPAGE,Click,295.0
3501,87,6,2025-08-16,PRODUCTPAGE,View,95.0
3758,87,8,2023-03-28,PRODUCTPAGE,View,250.0
2944,87,8,2025-02-10,HOMEPAGE,Click,79.0
3819,87,8,2025-03-03,HOMEPAGE,Click,62.0
2554,87,9,2023-05-07,CHECKOUT,Purchase,224.0
3824,87,9,2023-06-29,PRODUCTPAGE,View,108.0
2428,87,9,2023-07-20,CHECKOUT,Purchase,150.0
526,87,9,2025-05-17,CHECKOUT,Drop-off,173.5
3832,87,9,2025-11-11,CHECKOUT,Purchase,66.0
2673,87,10,2025-03-26,HOMEPAGE,Click,204.0
2908,87,11,2024-09-30,CHECKOUT,Drop-off,141.66666666666666
3581,87,11,2024-11-12,CHECKOUT,Drop-off,139.5
202,87,12,2023-04-22,PRODUCTPAGE,View,145.0
1814,87,12,2023-06-14,PRODUCTPAGE,View,69.0
3338,87,12,2023-07-24,CHECKOUT,Purchase,242.0
439,87,12,2024-02-29,HOMEPAGE,View,252.0
2972,87,12,2025-04-16,PRODUCTPAGE,View,68.0
3525,87,12,2025-09-15,CHECKOUT,Purchase,90.0
1031,87,13,2023-04-18,CHECKOUT,Drop-off,126.0
1660,87,14,2025-10-14,HOMEPAGE,View,174.0
2896,87,15,2023-05-04,HOMEPAGE,View,91.0
2080,87,16,2023-10-09,HOMEPAGE,View,121.0
1858,87,17,2024-07-18,PRODUCTPAGE,View,114.0
3818,87,17,2025-12-03,CHECKOUT,Drop-off,227.0
252,87,19,2023-01-13,HOMEPAGE,View,208.0
3510,87,19,2023-04-27,HOMEPAGE,Click,134.0
2670,87,19,2023-08-13,PRODUCTPAGE,Click,54.0
1271,87,19,2024-09-25,HOMEPAGE,Click,193.0
1471,87,20,2023-04-08,PRODUCTPAGE,View,274.0
997,88,1,2024-02-20,PRODUCTPAGE,Click,84.0
931,88,2,2023-11-14,HOMEPAGE,View,194.0
2784,88,2,2024-06-05,PRODUCTPAGE,View,56.0
641,88,3,2023-12-15,HOMEPAGE,Click,61.0
2224,88,4,2023-06-01,CHECKOUT,Purchase,89.0
3044,88,5,2023-03-07,CHECKOUT,Purchase,219.0
1961,88,5,2023-08-08,HOMEPAGE,View,152.0
1430,88,5,2025-05-27,PRODUCTPAGE,View,192.0
1615,88,6,2023-04-28,CHECKOUT,Purchase,244.0
2084,88,6,2024-08-17,HOMEPAGE,View,174.0
284,88,7,2023-09-25,HOMEPAGE,Click,278.0
559,88,7,2025-12-11,CHECKOUT,Drop-off,224.25
3156,88,8,2023-06-15,PRODUCTPAGE,View,135.0
1070,88,8,2024-03-02,HOMEPAGE,View,206.0
1564,88,8,2024-09-06,HOMEPAGE,Click,285.0
851,88,10,2023-08-10,HOMEPAGE,View,195.0
1541,88,10,2024-02-13,HOMEPAGE,View,148.0
2975,88,11,2023-03-14,HOMEPAGE,View,102.0
2051,88,11,2025-08-12,PRODUCTPAGE,Click,188.0
1466,88,11,2025-11-06,PRODUCTPAGE,View,245.0
2619,88,11,2025-11-13,CHECKOUT,Drop-off,205.0
3503,88,12,2023-03-06,CHECKOUT,Drop-off,159.0
3804,88,12,2023-04-24,PRODUCTPAGE,View,260.0
2412,88,12,2025-01-18,PRODUCTPAGE,View,108.0
3148,88,12,2025-07-21,HOMEPAGE,Click,63.0
275,88,13,2023-11-05,CHECKOUT,Drop-off,209.66666666666666
2337,88,13,2024-12-11,PRODUCTPAGE,View,194.0
193,88,13,2025-09-22,HOMEPAGE,Click,121.0
1894,88,13,2025-10-21,HOMEPAGE,View,146.0
3840,88,14,2023-11-13,HOMEPAGE,Click,268.0
2562,88,14,2025-02-20,HOMEPAGE,Click,134.0
92,88,14,2025-03-09,HOMEPAGE,View,29.0
1844,88,14,2025-03-23,CHECKOUT,Drop-off,145.5
329,88,15,2023-02-24,HOMEPAGE,Click,221.0
3455,88,15,2023-05-14,HOMEPAGE,Click,288.0
2804,88,15,2024-12-05,PRODUCTPAGE,View,160.0
1358,88,15,2025-10-13,PRODUCTPAGE,View,285.0
1132,88,16,2023-04-07,PRODUCTPAGE,Click,247.0
2389,88,16,2023-06-04,HOMEPAGE,Click,95.0
3029,88,16,2025-10-21,HOMEPAGE,Click,139.0
168,88,17,2023-04-03,PRODUCTPAGE,View,274.0
2530,88,18,2023-06-01,HOMEPAGE,View,39.0
1853,88,18,2023-10-01,HOMEPAGE,View,107.0
938,88,18,2024-09-24,PRODUCTPAGE,Click,187.0
3445,88,18,2025-12-22,HOMEPAGE,View,38.0
3405,88,19,2023-12-06,HOMEPAGE,View,205.0
2349,88,20,2024-10-12,PRODUCTPAGE,View,47.0
3756,88,20,2025-09-21,PRODUCTPAGE,View,75.0
3017,88,20,2025-12-29,CHECKOUT,Drop-off,145.0
3214,89,1,2023-03-07,CHECKOUT,Drop-off,206.33333333333334
3838,89,2,2023-01-28,PRODUCTPAGE,View,104.0
1298,89,2,2024-07-30,HOMEPAGE,Click,205.0
3115,89,2,2025-04-04,PRODUCTPAGE,View,11.0
1168,89,3,2023-05-07,HOMEPAGE,View,279.0
2270,89,3,2023-11-02,PRODUCTPAGE,View,222.0
369,89,4,2023-03-22,PRODUCTPAGE,View,192.0
3925,89,4,2023-05-01,CHECKOUT,Drop-off,130.75
2937,89,4,2023-09-30,HOMEPAGE,Click,131.0
349,89,4,2023-12-15,PRODUCTPAGE,View,193.0
3789,89,5,2025-03-11,HOMEPAGE,View,264.0
1017,89,5,2025-05-07,PRODUCTPAGE,View,161.0
1386,89,6,2025-12-11,HOMEPAGE,View,215.0
3261,89,7,2024-02-19,CHECKOUT,Drop-off,204.0
1097,89,8,2023-05-23,HOMEPAGE,View,132.0
1226,89,8,2025-02-17,CHECKOUT,Drop-off,224.0
2336,89,8,2025-02-21,PRODUCTPAGE,View,33.0
3606,89,11,2023-06-14,HOMEPAGE,View,293.0
2129,89,11,2025-01-02,CHECKOUT,Drop-off,178.33333333333334
1282,89,12,2023-01-29,PRODUCTPAGE,View,192.0
2069,89,12,2023-03-09,PRODUCTPAGE,View,123.0
518,89,12,2023-07-09,HOMEPAGE,View,56.0
3530,89,12,2023-08-22,HOMEPAGE,View,179.0
1732,89,12,2025-02-27,HOMEPAGE,View,144.0
1420,89,13,2023-01-06,CHECKOUT,Purchase,245.0
1697,89,13,2025-06-11,PRODUCTPAGE,View,114.0
2099,89,15,2023-05-24,HOMEPAGE,View,185.0
3612,89,15,2025-05-06,HOMEPAGE,View,257.0
81,89,15,2025-10-27,CHECKOUT,Purchase,246.0
1513,89,16,2025-08-23,PRODUCTPAGE,View,253.0
1694,89,17,2023-03-23,PRODUCTPAGE,View,216.0
1197,89,17,2024-09-24,HOMEPAGE,View,64.0
2210,89,17,2024-11-30,CHECKOUT,Drop-off,70.0
1293,89,18,2023-05-04,HOMEPAGE,View,151.0
1312,89,18,2024-06-28,CHECKOUT,Drop-off,150.2
3238,89,18,2024-12-25,CHECKOUT,Drop-off,208.0
2587,89,19,2023-06-05,CHECKOUT,Drop-off,
864,89,19,2023-06-28,CHECKOUT,Drop-off,57.142857142857146
1617,89,20,2025-08-05,HOMEPAGE,View,201.0
3253,90,2,2023-03-30,HOMEPAGE,Click,11.0
2504,90,2,2024-12-06,HOMEPAGE,Click,252.0
385,90,2,2025-04-15,PRODUCTPAGE,View,189.0
246,90,4,2024-08-10,PRODUCTPAGE,Click,154.0
2793,90,5,2025-04-25,HOMEPAGE,View,154.0
1335,90,6,2023-07-21,HOMEPAGE,View,56.0
687,90,6,2023-09-24,HOMEPAGE,View,10.0
1657,90,6,2025-08-09,HOMEPAGE,View,236.0
1547,90,7,2025-03-26,HOMEPAGE,Click,77.0
2689,90,8,2024-01-26,PRODUCTPAGE,Click,77.0
2433,90,8,2024-01-30,PRODUCTPAGE,Click,256.0
1906,90,8,2025-03-01,CHECKOUT,Drop-off,
2690,90,9,2023-08-22,PRODUCTPAGE,Click,23.0
1321,90,9,2023-08-25,PRODUCTPAGE,View,279.0
3886,90,9,2024-05-15,HOMEPAGE,View,163.0
164,90,9,2025-10-19,HOMEPAGE,Click,226.0
1266,90,10,2023-11-11,PRODUCTPAGE,View,55.0
2342,90,10,2024-03-25,CHECKOUT,Drop-off,108.0
1544,90,10,2024-11-01,HOMEPAGE,Click,87.0
3491,90,10,2024-11-21,CHECKOUT,Drop-off,190.33333333333334
3087,90,11,2023-05-02,HOMEPAGE,View,62.0
2695,90,11,2024-04-02,HOMEPAGE,View,120.0
2970,90,11,2024-08-29,HOMEPAGE,Click,36.0
106,90,11,2024-10-03,PRODUCTPAGE,View,96.0
1296,90,11,2025-02-20,PRODUCTPAGE,View,135.0
3258,90,12,2024-02-11,HOMEPAGE,View,10.0
674,90,12,2024-06-03,HOMEPAGE,Click,83.0
956,90,12,2025-01-13,PRODUCTPAGE,View,62.0
289,90,12,2025-08-15,CHECKOUT,Purchase,148.0
2029,90,13,2024-08-01,PRODUCTPAGE,View,230.0
1689,90,14,2023-10-24,PRODUCTPAGE,View,188.0
283,90,14,2025-01-05,PRODUCTPAGE,View,106.0
1829,90,15,2024-12-11,HOMEPAGE,Click,34.0
2280,90,16,2023-04-17,HOMEPAGE,Click,183.0
3119,90,16,2023-12-13,HOMEPAGE,Click,43.0
2157,90,16,2024-03-10,CHECKOUT,Drop-off,138.0
1879,90,16,2024-10-04,HOMEPAGE,Click,136.0
580,90,16,2025-01-04,HOMEPAGE,Click,237.0
875,90,17,2023-01-25,CHECKOUT,Drop-off,160.0
1317,90,17,2024-01-19,PRODUCTPAGE,Click,108.0
507,90,17,2025-01-02,PRODUCTPAGE,View,259.0
409,90,17,2025-06-28,HOMEPAGE,Click,44.0
190,90,18,2024-02-14,HOMEPAGE,View,257.0
1930,90,18,2024-02-20,CHECKOUT,Drop-off,84.66666666666667
1324,90,18,2025-05-04,PRODUCTPAGE,View,140.0
1021,90,19,2023-11-01,CHECKOUT,Drop-off,138.66666666666666
1919,90,19,2024-08-29,HOMEPAGE,Click,216.0
2847,90,19,2025-08-15,PRODUCTPAGE,View,127.0
3274,90,20,2023-07-08,PRODUCTPAGE,View,106.0
3128,90,20,2025-08-07,HOMEPAGE,Click,205.0
2906,91,1,2023-01-05,HOMEPAGE,View,292.0
2323,91,3,2023-03-06,HOMEPAGE,View,51.0
1002,91,3,2024-02-02,HOMEPAGE,Click,291.0
2910,91,3,2024-02-17,PRODUCTPAGE,View,100.0
2027,91,4,2023-01-09,CHECKOUT,Drop-off,201.0
3239,91,4,2025-01-20,HOMEPAGE,Click,255.0
605,91,4,2025-07-27,PRODUCTPAGE,View,252.0
1781,91,5,2023-04-15,PRODUCTPAGE,View,90.0
2548,91,5,2023-08-10,CHECKOUT,Purchase,131.0
2764,91,6,2023-05-08,PRODUCTPAGE,Click,130.0
475,91,6,2025-02-13,HOMEPAGE,Click,90.0
973,91,7,2024-08-04,HOMEPAGE,View,82.0
1175,91,7,2025-07-08,CHECKOUT,Drop-off,21.0
3863,91,8,2024-10-26,HOMEPAGE,Click,175.0
1441,91,9,2023-03-23,PRODUCTPAGE,View,267.0
1461,91,9,2025-02-10,HOMEPAGE,View,149.0
2668,91,9,2025-10-27,CHECKOUT,Drop-off,226.33333333333334
5,91,10,2023-02-11,HOMEPAGE,Click,156.0
3850,91,10,2024-10-15,PRODUCTPAGE,Click,142.0
1818,91,10,2025-05-04,HOMEPAGE,Click,142.0
2509,91,11,2024-11-16,PRODUCTPAGE,View,95.0
304,91,12,2023-05-06,PRODUCTPAGE,View,43.0
2289,91,12,2023-07-16,PRODUCTPAGE,Click,252.0
2682,91,12,2023-12-19,PRODUCTPAGE,View,147.0
2636,91,12,2024-05-01,PRODUCTPAGE,View,101.0
1115,91,13,2024-04-20,HOMEPAGE,Click,288.0
1155,91,15,2023-08-07,PRODUCTPAGE,View,64.0
1802,91,15,2024-07-22,CHECKOUT,Purchase,293.0
3828,91,15,2025-07-16,HOMEPAGE,View,194.0
486,91,16,2023-06-17,HOMEPAGE,View,226.0
300,91,16,2023-09-20,CHECKOUT,Drop-off,251.0
2055,91,16,2023-10-01,CHECKOUT,Drop-off,199.5
3010,91,17,2023-01-22,PRODUCTPAGE,View,228.0
3175,91,17,2023-01-30,HOMEPAGE,Click,198.0
513,91,17,2024-04-18,PRODUCTPAGE,Click,195.0
719,91,18,2024-02-18,HOMEPAGE,View,182.0
3497,91,18,2025-03-12,PRODUCTPAGE,Click,128.0
316,91,19,2025-11-12,HOMEPAGE,Click,260.0
436,91,20,2024-05-15,PRODUCTPAGE,View,206.0
3378,91,20,2024-08-02,HOMEPAGE,Click,232.0
129,91,20,2025-07-05,HOMEPAGE,Click,283.0
1899,92,1,2023-03-24,PRODUCTPAGE,View,33.0
1539,92,1,2024-11-23,HOMEPAGE,View,239.0
1148,92,1,2025-02-26,PRODUCTPAGE,View,130.0
3217,92,2,2024-02-03,HOMEPAGE,View,223.0
1369,92,2,2024-04-23,PRODUCTPAGE,View,271.0
2525,92,2,2025-05-14,HOMEPAGE,View,144.0
1892,92,2,2025-08-10,PRODUCTPAGE,Click,155.0
668,92,3,2023-04-19,CHECKOUT,Drop-off,108.2
1773,92,3,2024-02-06,PRODUCTPAGE,View,245.0
1093,92,3,2024-04-25,HOMEPAGE,Click,29.0
1678,92,4,2023-01-02,HOMEPAGE,View,277.0
2867,92,4,2023-12-15,HOMEPAGE,View,190.0
2527,92,4,2024-04-12,CHECKOUT,Drop-off,
3025,92,5,2023-08-30,HOMEPAGE,View,244.0
41,92,5,2025-11-23,PRODUCTPAGE,View,124.0
1326,92,5,2025-12-25,CHECKOUT,Drop-off,283.0
3019,92,6,2024-02-24,PRODUCTPAGE,View,163.0
905,92,6,2024-10-04,HOMEPAGE,View,97.0
2418,92,6,2025-10-27,HOMEPAGE,View,238.0
3621,92,6,2025-12-24,PRODUCTPAGE,View,163.0
658,92,9,2023-07-01,PRODUCTPAGE,View,29.0
918,92,9,2024-01-19,CHECKOUT,Drop-off,131.33333333333334
2662,92,10,2023-01-30,HOMEPAGE,View,47.0
114,92,10,2023-06-26,PRODUCTPAGE,View,38.0
1859,92,10,2023-09-05,HOMEPAGE,View,116.0
890,92,10,2023-09-13,HOMEPAGE,Click,259.0
100,92,10,2024-04-06,PRODUCTPAGE,View,237.0
2629,92,10,2025-11-20,HOMEPAGE,View,255.0
3237,92,12,2023-01-27,PRODUCTPAGE,View,17.0
2627,92,12,2024-05-25,HOMEPAGE,View,181.0
3069,92,12,2025-07-26,HOMEPAGE,View,145.0
446,92,13,2024-04-04,HOMEPAGE,Click,108.0
1491,92,13,2025-07-16,HOMEPAGE,Click,140.0
2347,92,14,2023-05-25,PRODUCTPAGE,View,158.0
2228,92,14,2023-08-18,HOMEPAGE,Click,193.0
2214,92,14,2024-08-15,PRODUCTPAGE,View,258.0
259,92,14,2024-10-12,HOMEPAGE,Click,16.0
233,92,15,2023-05-11,PRODUCTPAGE,View,252.0
2541,92,15,2023-10-17,PRODUCTPAGE,View,136.0
379,92,15,2024-11-25,CHECKOUT,Drop-off,194.66666666666666
2982,92,16,2023-02-06,CHECKOUT,Purchase,86.0
3193,92,16,2024-04-01,CHECKOUT,Purchase,38.0
1415,92,16,2024-09-17,HOMEPAGE,Click,94.0
1244,92,16,2025-08-15,PRODUCTPAGE,Click,92.0
3162,92,17,2025-07-04,PRODUCTPAGE,View,249.0
1047,92,18,2023-02-21,PRODUCTPAGE,View,98.0
3826,92,18,2024-06-30,HOMEPAGE,Click,167.0
3620,92,18,2025-08-17,HOMEPAGE,View,235.0
295,92,19,2023-03-28,CHECKOUT,Purchase,220.0
1082,92,19,2023-07-25,CHECKOUT,Drop-off,104.0
97,92,19,2025-05-26,HOMEPAGE,View,203.0
382,92,19,2025-06-05,PRODUCTPAGE,View,260.0
3923,92,19,2025-08-24,HOMEPAGE,View,98.0
2021,92,20,2023-03-05,HOMEPAGE,View,158.0
3555,92,20,2025-11-26,HOMEPAGE,Click,263.0
75,93,1,2024-10-01,PRODUCTPAGE,Click,279.0
3113,93,1,2025-04-01,PRODUCTPAGE,View,36.0
2470,93,1,2025-11-24,PRODUCTPAGE,View,278.0
2917,93,2,2023-10-11,CHECKOUT,Drop-off,245.0
454,93,3,2023-06-01,HOMEPAGE,View,268.0
1821,93,3,2023-12-20,CHECKOUT,Drop-off,187.33333333333334
994,93,3,2024-03-09,HOMEPAGE,View,288.0
2281,93,4,2024-04-21,PRODUCTPAGE,Click,172.0
1429,93,5,2024-07-27,HOMEPAGE,View,227.0
716,93,6,2023-06-29,PRODUCTPAGE,View,35.0
552,93,7,2023-10-27,HOMEPAGE,Click,146.0
149,93,7,2024-05-27,PRODUCTPAGE,View,18.0
1392,93,8,2024-08-20,CHECKOUT,Drop-off,213.0
3866,93,8,2025-11-16,PRODUCTPAGE,Click,277.0
3478,93,10,2023-01-07,HOMEPAGE,Click,168.0
178,93,10,2023-02-03,HOMEPAGE,View,100.0
1090,93,10,2025-04-04,HOMEPAGE,View,117.0
589,93,11,2024-11-11,HOMEPAGE,View,190.0
1364,93,11,2025-07-15,PRODUCTPAGE,View,53.0
1663,93,11,2025-11-07,CHECKOUT,Drop-off,72.33333333333333
2046,93,12,2023-04-20,PRODUCTPAGE,View,77.0
1334,93,12,2024-06-23,HOMEPAGE,View,225.0
2261,93,13,2023-05-13,PRODUCTPAGE,Click,74.0
2851,93,13,2024-03-31,PRODUCTPAGE,View,118.0
49,93,14,2023-04-09,HOMEPAGE,Click,69.0
1780,93,14,2024-03-20,PRODUCTPAGE,View,258.0
238,93,14,2025-08-29,HOMEPAGE,View,153.0
165,93,15,2024-09-18,HOMEPAGE,Click,169.0
3544,93,15,2025-06-20,HOMEPAGE,Click,18.0
3332,93,16,2023-02-01,PRODUCTPAGE,View,158.0
1558,93,16,2023-04-28,PRODUCTPAGE,View,258.0
2200,93,16,2024-05-08,CHECKOUT,Drop-off,106.0
335,93,16,2024-09-22,PRODUCTPAGE,Click,248.0
3638,93,16,2024-10-12,HOMEPAGE,View,93.0
2192,93,17,2024-06-21,HOMEPAGE,Click,48.0
1676,93,18,2024-05-18,HOMEPAGE,View,102.0
3027,93,19,2023-02-28,CHECKOUT,Drop-off,173.0
2291,93,19,2024-03-03,PRODUCTPAGE,View,266.0
3122,93,19,2024-09-04,CHECKOUT,Drop-off,94.6
456,93,20,2023-09-09,CHECKOUT,Drop-off,200.0
3194,93,20,2024-01-07,PRODUCTPAGE,View,223.0
648,93,20,2025-01-13,HOMEPAGE,View,205.0
119,93,20,2025-03-13,HOMEPAGE,Click,172.0
3508,93,20,2025-03-15,PRODUCTPAGE,Click,23.0
3554,94,1,2023-01-17,CHECKOUT,Drop-off,159.0
1837,94,1,2025-07-28,CHECKOUT,Drop-off,117.33333333333333
2369,94,2,2024-11-15,HOMEPAGE,Click,181.0
458,94,2,2025-01-20,CHECKOUT,Purchase,192.0
188,94,2,2025-01-27,HOMEPAGE,View,21.0
1952,94,2,2025-02-11,HOMEPAGE,Click,268.0
1010,94,3,2025-05-07,CHECKOUT,Drop-off,183.25
2633,94,4,2023-04-23,PRODUCTPAGE,Click,56.0
3837,94,5,2023-03-28,HOMEPAGE,View,218.0
3919,94,5,2025-04-19,HOMEPAGE,Click,191.0
45,94,6,2023-06-07,PRODUCTPAGE,View,118.0
3825,94,7,2024-05-10,PRODUCTPAGE,View,169.0
782,94,7,2024-07-10,HOMEPAGE,View,230.0
627,94,7,2024-09-09,PRODUCTPAGE,View,271.0
1227,94,7,2024-10-05,HOMEPAGE,View,77.0
263,94,8,2024-03-09,PRODUCTPAGE,View,185.0
3755,94,8,2024-07-02,PRODUCTPAGE,View,254.0
320,94,8,2025-11-29,CHECKOUT,Drop-off,276.0
2514,94,9,2024-04-19,HOMEPAGE,View,194.0
3573,94,9,2024-05-09,PRODUCTPAGE,Click,88.0
1614,94,10,2023-05-12,PRODUCTPAGE,Click,160.0
2111,94,10,2023-07-04,PRODUCTPAGE,View,28.0
424,94,10,2023-08-14,CHECKOUT,Purchase,164.0
3051,94,10,2024-04-09,HOMEPAGE,Click,147.0
